"filename", "language", "Markdown", "C", "C++", "Makefile", "CMake", "Python", "YAML", "Ruby", "Shell Script", "Properties", "Handlebars", "JSON", "reStructuredText", "HTML", "JavaScript", "CSS", "pip requirements", "comment", "blank", "total"
"c:\Users\slj\Desktop\Elabel\managed_components\lvgl__lvgl\src\draw\nxp\pxp\lv_gpu_nxp_pxp_osa.c", "C", 0, 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 70, 32, 196
"c:\Users\slj\Desktop\Elabel\managed_components\lvgl__lvgl\src\draw\nxp\pxp\lv_gpu_nxp_pxp_osa.h", "C++", 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 16, 79
"c:\Users\slj\Desktop\Elabel\managed_components\lvgl__lvgl\src\draw\nxp\vglite\lv_draw_nxp_vglite.mk", "Makefile", 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 13
"c:\Users\slj\Desktop\Elabel\managed_components\lvgl__lvgl\src\draw\nxp\vglite\lv_draw_vglite.c", "C", 0, 368, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 80, 110, 558
"c:\Users\slj\Desktop\Elabel\managed_components\lvgl__lvgl\src\draw\nxp\vglite\lv_draw_vglite.h", "C++", 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 15, 73
"c:\Users\slj\Desktop\Elabel\managed_components\lvgl__lvgl\src\draw\nxp\vglite\lv_draw_vglite_arc.c", "C", 0, 446, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 160, 74, 680
"c:\Users\slj\Desktop\Elabel\managed_components\lvgl__lvgl\src\draw\nxp\vglite\lv_draw_vglite_arc.h", "C++", 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 14, 84
"c:\Users\slj\Desktop\Elabel\managed_components\lvgl__lvgl\src\draw\nxp\vglite\lv_draw_vglite_blend.c", "C", 0, 355, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 161, 119, 635
"c:\Users\slj\Desktop\Elabel\managed_components\lvgl__lvgl\src\draw\nxp\vglite\lv_draw_vglite_blend.h", "C++", 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 112, 21, 169
"c:\Users\slj\Desktop\Elabel\managed_components\lvgl__lvgl\src\draw\nxp\vglite\lv_draw_vglite_line.c", "C", 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 31, 143
"c:\Users\slj\Desktop\Elabel\managed_components\lvgl__lvgl\src\draw\nxp\vglite\lv_draw_vglite_line.h", "C++", 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 14, 84
"c:\Users\slj\Desktop\Elabel\managed_components\lvgl__lvgl\src\draw\nxp\vglite\lv_draw_vglite_rect.c", "C", 0, 266, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 108, 86, 460
"c:\Users\slj\Desktop\Elabel\managed_components\lvgl__lvgl\src\draw\nxp\vglite\lv_draw_vglite_rect.h", "C++", 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65, 15, 98
"c:\Users\slj\Desktop\Elabel\managed_components\lvgl__lvgl\src\draw\nxp\vglite\lv_vglite_buf.c", "C", 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 28, 142
"c:\Users\slj\Desktop\Elabel\managed_components\lvgl__lvgl\src\draw\nxp\vglite\lv_vglite_buf.h", "C++", 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 84, 19, 125
"c:\Users\slj\Desktop\Elabel\managed_components\lvgl__lvgl\src\draw\nxp\vglite\lv_vglite_utils.c", "C", 0, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 23, 150
"c:\Users\slj\Desktop\Elabel\managed_components\lvgl__lvgl\src\draw\nxp\vglite\lv_vglite_utils.h", "C++", 0, 0, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 86, 30, 199
"c:\Users\slj\Desktop\Elabel\managed_components\lvgl__lvgl\src\draw\renesas\lv_draw_renesas.mk", "Makefile", 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 8
"c:\Users\slj\Desktop\Elabel\managed_components\lvgl__lvgl\src\draw\renesas\lv_gpu_d2_draw_label.c", "C", 0, 218, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 40, 293
"c:\Users\slj\Desktop\Elabel\managed_components\lvgl__lvgl\src\draw\renesas\lv_gpu_d2_ra6m3.c", "C", 0, 584, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 122, 743
"c:\Users\slj\Desktop\Elabel\managed_components\lvgl__lvgl\src\draw\renesas\lv_gpu_d2_ra6m3.h", "C++", 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 16, 57
"c:\Users\slj\Desktop\Elabel\managed_components\lvgl__lvgl\src\draw\sdl\README.md", "Markdown", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 28
"c:\Users\slj\Desktop\Elabel\managed_components\lvgl__lvgl\src\draw\sdl\lv_draw_sdl.c", "C", 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 22, 103
"c:\Users\slj\Desktop\Elabel\managed_components\lvgl__lvgl\src\draw\sdl\lv_draw_sdl.h", "C++", 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 25, 96
"c:\Users\slj\Desktop\Elabel\managed_components\lvgl__lvgl\src\draw\sdl\lv_draw_sdl.mk", "Makefile", 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 20
"c:\Users\slj\Desktop\Elabel\managed_components\lvgl__lvgl\src\draw\sdl\lv_draw_sdl_arc.c", "C", 0, 177, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 38, 245
"c:\Users\slj\Desktop\Elabel\managed_components\lvgl__lvgl\src\draw\sdl\lv_draw_sdl_bg.c", "C", 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 24, 107
"c:\Users\slj\Desktop\Elabel\managed_components\lvgl__lvgl\src\draw\sdl\lv_draw_sdl_composite.c", "C", 0, 213, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 31, 280
"c:\Users\slj\Desktop\Elabel\managed_components\lvgl__lvgl\src\draw\sdl\lv_draw_sdl_composite.h", "C++", 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 17, 85
"c:\Users\slj\Desktop\Elabel\managed_components\lvgl__lvgl\src\draw\sdl\lv_draw_sdl_img.c", "C", 0, 400, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 57, 498
"c:\Users\slj\Desktop\Elabel\managed_components\lvgl__lvgl\src\draw\sdl\lv_draw_sdl_img.h", "C++", 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 19, 86
"c:\Users\slj\Desktop\Elabel\managed_components\lvgl__lvgl\src\draw\sdl\lv_draw_sdl_label.c", "C", 0, 121, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 33, 189
"c:\Users\slj\Desktop\Elabel\managed_components\lvgl__lvgl\src\draw\sdl\lv_draw_sdl_layer.c", "C", 0, 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 31, 148
"c:\Users\slj\Desktop\Elabel\managed_components\lvgl__lvgl\src\draw\sdl\lv_draw_sdl_layer.h", "C++", 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 13, 57
"c:\Users\slj\Desktop\Elabel\managed_components\lvgl__lvgl\src\draw\sdl\lv_draw_sdl_line.c", "C", 0, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 27, 158
"c:\Users\slj\Desktop\Elabel\managed_components\lvgl__lvgl\src\draw\sdl\lv_draw_sdl_mask.c", "C", 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 14, 85
"c:\Users\slj\Desktop\Elabel\managed_components\lvgl__lvgl\src\draw\sdl\lv_draw_sdl_mask.h", "C++", 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 15, 51
"c:\Users\slj\Desktop\Elabel\managed_components\lvgl__lvgl\src\draw\sdl\lv_draw_sdl_polygon.c", "C", 0, 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 25, 140
"c:\Users\slj\Desktop\Elabel\managed_components\lvgl__lvgl\src\draw\sdl\lv_draw_sdl_priv.h", "C++", 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 19, 73
"c:\Users\slj\Desktop\Elabel\managed_components\lvgl__lvgl\src\draw\sdl\lv_draw_sdl_rect.c", "C", 0, 816, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 137, 1012
"c:\Users\slj\Desktop\Elabel\managed_components\lvgl__lvgl\src\draw\sdl\lv_draw_sdl_rect.h", "C++", 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 24, 104
"c:\Users\slj\Desktop\Elabel\managed_components\lvgl__lvgl\src\draw\sdl\lv_draw_sdl_stack_blur.c", "C", 0, 167, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 48, 248
"c:\Users\slj\Desktop\Elabel\managed_components\lvgl__lvgl\src\draw\sdl\lv_draw_sdl_stack_blur.h", "C++", 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 14, 47
"c:\Users\slj\Desktop\Elabel\managed_components\lvgl__lvgl\src\draw\sdl\lv_draw_sdl_texture_cache.c", "C", 0, 125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 26, 177
"c:\Users\slj\Desktop\Elabel\managed_components\lvgl__lvgl\src\draw\sdl\lv_draw_sdl_texture_cache.h", "C++", 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 25, 110
"c:\Users\slj\Desktop\Elabel\managed_components\lvgl__lvgl\src\draw\sdl\lv_draw_sdl_utils.c", "C", 0, 133, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 22, 184
"c:\Users\slj\Desktop\Elabel\managed_components\lvgl__lvgl\src\draw\sdl\lv_draw_sdl_utils.h", "C++", 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 21, 66
"c:\Users\slj\Desktop\Elabel\managed_components\lvgl__lvgl\src\draw\stm32_dma2d\lv_draw_stm32_dma2d.mk", "Makefile", 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 7
"c:\Users\slj\Desktop\Elabel\managed_components\lvgl__lvgl\src\draw\stm32_dma2d\lv_gpu_stm32_dma2d.c", "C", 0, 531, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 142, 101, 774
"c:\Users\slj\Desktop\Elabel\managed_components\lvgl__lvgl\src\draw\stm32_dma2d\lv_gpu_stm32_dma2d.h", "C++", 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 16, 82
"c:\Users\slj\Desktop\Elabel\managed_components\lvgl__lvgl\src\draw\sw\lv_draw_sw.c", "C", 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 21, 109
"c:\Users\slj\Desktop\Elabel\managed_components\lvgl__lvgl\src\draw\sw\lv_draw_sw.h", "C++", 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 30, 107
"c:\Users\slj\Desktop\Elabel\managed_components\lvgl__lvgl\src\draw\sw\lv_draw_sw.mk", "Makefile", 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 18
"c:\Users\slj\Desktop\Elabel\managed_components\lvgl__lvgl\src\draw\sw\lv_draw_sw_arc.c", "C", 0, 416, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 78, 538
"c:\Users\slj\Desktop\Elabel\managed_components\lvgl__lvgl\src\draw\sw\lv_draw_sw_blend.c", "C", 0, 876, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 114, 1053
"c:\Users\slj\Desktop\Elabel\managed_components\lvgl__lvgl\src\draw\sw\lv_draw_sw_blend.h", "C++", 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 14, 71
"c:\Users\slj\Desktop\Elabel\managed_components\lvgl__lvgl\src\draw\sw\lv_draw_sw_dither.c", "C", 0, 126, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65, 21, 212
"c:\Users\slj\Desktop\Elabel\managed_components\lvgl__lvgl\src\draw\sw\lv_draw_sw_dither.h", "C++", 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 14, 69
"c:\Users\slj\Desktop\Elabel\managed_components\lvgl__lvgl\src\draw\sw\lv_draw_sw_gradient.c", "C", 0, 271, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 38, 345
"c:\Users\slj\Desktop\Elabel\managed_components\lvgl__lvgl\src\draw\sw\lv_draw_sw_gradient.h", "C++", 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 14, 96
"c:\Users\slj\Desktop\Elabel\managed_components\lvgl__lvgl\src\draw\sw\lv_draw_sw_img.c", "C", 0, 219, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 40, 299
"c:\Users\slj\Desktop\Elabel\managed_components\lvgl__lvgl\src\draw\sw\lv_draw_sw_layer.c", "C", 0, 92, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 24, 149
"c:\Users\slj\Desktop\Elabel\managed_components\lvgl__lvgl\src\draw\sw\lv_draw_sw_letter.c", "C", 0, 429, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 81, 572
"c:\Users\slj\Desktop\Elabel\managed_components\lvgl__lvgl\src\draw\sw\lv_draw_sw_line.c", "C", 0, 319, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 73, 442
"c:\Users\slj\Desktop\Elabel\managed_components\lvgl__lvgl\src\draw\sw\lv_draw_sw_polygon.c", "C", 0, 125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 36, 208
"c:\Users\slj\Desktop\Elabel\managed_components\lvgl__lvgl\src\draw\sw\lv_draw_sw_rect.c", "C", 0, 1088, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 124, 213, 1425
"c:\Users\slj\Desktop\Elabel\managed_components\lvgl__lvgl\src\draw\sw\lv_draw_sw_transform.c", "C", 0, 396, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 57, 494
"c:\Users\slj\Desktop\Elabel\managed_components\lvgl__lvgl\src\draw\swm341_dma2d\lv_draw_swm341_dma2d.mk", "Makefile", 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 7
"c:\Users\slj\Desktop\Elabel\managed_components\lvgl__lvgl\src\draw\swm341_dma2d\lv_gpu_swm341_dma2d.c", "C", 0, 152, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 49, 242
"c:\Users\slj\Desktop\Elabel\managed_components\lvgl__lvgl\src\draw\swm341_dma2d\lv_gpu_swm341_dma2d.h", "C++", 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 19, 65
"c:\Users\slj\Desktop\Elabel\managed_components\lvgl__lvgl\src\extra\README.md", "Markdown", 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 31
"c:\Users\slj\Desktop\Elabel\managed_components\lvgl__lvgl\src\extra\layouts\flex\lv_flex.c", "C", 0, 456, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 83, 597
"c:\Users\slj\Desktop\Elabel\managed_components\lvgl__lvgl\src\extra\layouts\flex\lv_flex.h", "C++", 0, 0, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 27, 153
"c:\Users\slj\Desktop\Elabel\managed_components\lvgl__lvgl\src\extra\layouts\grid\lv_grid.c", "C", 0, 586, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 104, 772
"c:\Users\slj\Desktop\Elabel\managed_components\lvgl__lvgl\src\extra\layouts\grid\lv_grid.h", "C++", 0, 0, 117, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 34, 195
"c:\Users\slj\Desktop\Elabel\managed_components\lvgl__lvgl\src\extra\layouts\lv_layouts.h", "C++", 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 10, 45
"c:\Users\slj\Desktop\Elabel\managed_components\lvgl__lvgl\src\extra\libs\bmp\lv_bmp.c", "C", 0, 165, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 40, 255
"c:\Users\slj\Desktop\Elabel\managed_components\lvgl__lvgl\src\extra\libs\bmp\lv_bmp.h", "C++", 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 11, 43
"c:\Users\slj\Desktop\Elabel\managed_components\lvgl__lvgl\src\extra\libs\ffmpeg\lv_ffmpeg.c", "C", 0, 636, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 69, 171, 876
"c:\Users\slj\Desktop\Elabel\managed_components\lvgl__lvgl\src\extra\libs\ffmpeg\lv_ffmpeg.h", "C++", 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 20, 105
"c:\Users\slj\Desktop\Elabel\managed_components\lvgl__lvgl\src\extra\libs\freetype\lv_freetype.c", "C", 0, 552, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 92, 688
"c:\Users\slj\Desktop\Elabel\managed_components\lvgl__lvgl\src\extra\libs\freetype\lv_freetype.h", "C++", 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 15, 84
"c:\Users\slj\Desktop\Elabel\managed_components\lvgl__lvgl\src\extra\libs\fsdrv\lv_fs_fatfs.c", "C", 0, 141, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 109, 41, 291
"c:\Users\slj\Desktop\Elabel\managed_components\lvgl__lvgl\src\extra\libs\fsdrv\lv_fs_littlefs.c", "C", 0, 153, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 116, 64, 333
"c:\Users\slj\Desktop\Elabel\managed_components\lvgl__lvgl\src\extra\libs\fsdrv\lv_fs_posix.c", "C", 0, 169, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 108, 42, 319
"c:\Users\slj\Desktop\Elabel\managed_components\lvgl__lvgl\src\extra\libs\fsdrv\lv_fs_stdio.c", "C", 0, 181, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 108, 39, 328
"c:\Users\slj\Desktop\Elabel\managed_components\lvgl__lvgl\src\extra\libs\fsdrv\lv_fs_win32.c", "C", 0, 297, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 118, 51, 466
"c:\Users\slj\Desktop\Elabel\managed_components\lvgl__lvgl\src\extra\libs\fsdrv\lv_fsdrv.h", "C++", 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 16, 61
"c:\Users\slj\Desktop\Elabel\managed_components\lvgl__lvgl\src\extra\libs\gif\gifdec.c", "C", 0, 572, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 56, 678
"c:\Users\slj\Desktop\Elabel\managed_components\lvgl__lvgl\src\extra\libs\gif\gifdec.h", "C++", 0, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 61
"c:\Users\slj\Desktop\Elabel\managed_components\lvgl__lvgl\src\extra\libs\gif\lv_gif.c", "C", 0, 93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 31, 154
"c:\Users\slj\Desktop\Elabel\managed_components\lvgl__lvgl\src\extra\libs\gif\lv_gif.h", "C++", 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 16, 59
"c:\Users\slj\Desktop\Elabel\managed_components\lvgl__lvgl\src\extra\libs\lv_libs.h", "C++", 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 10, 48
"c:\Users\slj\Desktop\Elabel\managed_components\lvgl__lvgl\src\extra\libs\png\lodepng.c", "C", 0, 4789, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 859, 822, 6470
"c:\Users\slj\Desktop\Elabel\managed_components\lvgl__lvgl\src\extra\libs\png\lodepng.h", "C++", 0, 0, 437, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1414, 131, 1982
"c:\Users\slj\Desktop\Elabel\managed_components\lvgl__lvgl\src\extra\libs\png\lv_png.c", "C", 0, 168, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 67, 41, 276
"c:\Users\slj\Desktop\Elabel\managed_components\lvgl__lvgl\src\extra\libs\png\lv_png.h", "C++", 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 12, 47
"c:\Users\slj\Desktop\Elabel\managed_components\lvgl__lvgl\src\extra\libs\qrcode\lv_qrcode.c", "C", 0, 127, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 38, 215
"c:\Users\slj\Desktop\Elabel\managed_components\lvgl__lvgl\src\extra\libs\qrcode\lv_qrcode.h", "C++", 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 15, 70
"c:\Users\slj\Desktop\Elabel\managed_components\lvgl__lvgl\src\extra\libs\qrcode\qrcodegen.c", "C", 0, 719, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 172, 145, 1036
"c:\Users\slj\Desktop\Elabel\managed_components\lvgl__lvgl\src\extra\libs\qrcode\qrcodegen.h", "C++", 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 200, 57, 320
"c:\Users\slj\Desktop\Elabel\managed_components\lvgl__lvgl\src\extra\libs\rlottie\lv_rlottie.c", "C", 0, 190, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 46, 284
"c:\Users\slj\Desktop\Elabel\managed_components\lvgl__lvgl\src\extra\libs\rlottie\lv_rlottie.h", "C++", 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 16, 76
"c:\Users\slj\Desktop\Elabel\managed_components\lvgl__lvgl\src\extra\libs\sjpg\lv_sjpg.c", "C", 0, 664, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 102, 145, 911
"c:\Users\slj\Desktop\Elabel\managed_components\lvgl__lvgl\src\extra\libs\sjpg\lv_sjpg.h", "C++", 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 13, 44
"c:\Users\slj\Desktop\Elabel\managed_components\lvgl__lvgl\src\extra\libs\sjpg\tjpgd.c", "C", 0, 883, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 95, 178, 1156
"c:\Users\slj\Desktop\Elabel\managed_components\lvgl__lvgl\src\extra\libs\sjpg\tjpgd.h", "C++", 0, 0, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 15, 94
"c:\Users\slj\Desktop\Elabel\managed_components\lvgl__lvgl\src\extra\libs\sjpg\tjpgdcnf.h", "C++", 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 7, 34
"c:\Users\slj\Desktop\Elabel\managed_components\lvgl__lvgl\src\extra\libs\tiny_ttf\lv_tiny_ttf.c", "C", 0, 261, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 17, 285
"c:\Users\slj\Desktop\Elabel\managed_components\lvgl__lvgl\src\extra\libs\tiny_ttf\lv_tiny_ttf.h", "C++", 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 18, 63
"c:\Users\slj\Desktop\Elabel\managed_components\lvgl__lvgl\src\extra\libs\tiny_ttf\stb_rect_pack.h", "C++", 0, 0, 331, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 229, 74, 634
"c:\Users\slj\Desktop\Elabel\managed_components\lvgl__lvgl\src\extra\libs\tiny_ttf\stb_truetype_htcw.h", "C++", 0, 0, 3988, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1003, 568, 5559
"c:\Users\slj\Desktop\Elabel\managed_components\lvgl__lvgl\src\extra\lv_extra.c", "C", 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 22, 98
